animal_id,datetime_intake,found_location,intake_type,intake_condition,animal_type_intake,breed_intake,color_intake,datetime_outcome,date_of_birth,binary_outcome,neuter_status_intake,sex,neuter_status_outcome,age_upon_intake_days,age_upon_outcome_days,time_in_shelter,month_intake,month_outcome,time_in_shelter_days,found_city,animal_breed,animal_color
A814853,2020-03-07 13:08:00,Samsung Boulevard And East Parmer Lane in Austin (TX),Stray,Normal,Dog,Great Dane,Blue Merle/White,2020-03-11 16:56:00,2017-03-07 00:00:00,False,Not neutered,Female,Neutered,1095,1095.0,4 days 03:48:00.000000000,3,3,4.0,Austin (TX),other,Blue
A814848,2020-03-07 12:07:00,South Pleasant Valley Road And Turnstone Drive in Austin (TX),Stray,Normal,Dog,Labrador Retriever Mix,White/Brown,2020-03-09 12:42:00,2017-03-07 00:00:00,False,Not neutered,Female,Not neutered,1095,1095.0,2 days 00:35:00.000000000,3,3,2.0,Austin (TX),Labrador Retriever,White
A814845,2020-03-07 11:46:00,Snow Goose Road And Bittern Hollow in Austin (TX),Stray,Normal,Cat,Domestic Medium Hair,Orange Tabby,2020-03-12 17:55:00,2018-03-07 00:00:00,False,Neutered,Male,Neutered,730,730.0,5 days 06:09:00.000000000,3,3,5.0,Austin (TX),Domestic Mixed Dog,Orange 
A814843,2020-03-25 15:22:00,Austin (TX),Owner Surrender,Normal,Dog,Pit Bull,Brown Brindle,2020-03-14 16:39:00,2018-03-07 00:00:00,False,Neutered,Female,Neutered,730,730.0,-11 days +01:17:00.000000000,3,3,,Austin (TX),Pit Bull,Brown
A814832,2020-03-07 07:50:00,15436 Fm 1825 in Travis (TX),Stray,Sick,Dog,Siberian Husky,White/Black,2020-03-10 11:46:00,2020-01-07 00:00:00,False,Not neutered,Female,Not neutered,30,61.0,3 days 03:56:00.000000000,3,3,3.0,Travis (TX),Siberian Husky,White
A814829,2020-03-06 18:51:00,Samsung Boulevard And East Parmer Lane in Austin (TX),Stray,Normal,Dog,Dachshund/Beagle,Tan/White,2020-03-12 16:09:00,2019-12-22 00:00:00,False,Not neutered,Male,Neutered,61,61.0,5 days 21:18:00.000000000,3,3,5.0,Austin (TX),Dachshund,Tan
A814828,2020-03-06 18:38:00,6805 Windrift Way in Austin (TX),Stray,Normal,Dog,Border Terrier/Chihuahua Shorthair,Brown,2020-03-17 12:57:00,2019-05-06 00:00:00,False,Not neutered,Male,Neutered,304,304.0,10 days 18:19:00.000000000,3,3,10.0,Austin (TX),other,Brown
A814825,2020-03-06 16:57:00,8115 Coulver Road in Travis (TX),Stray,Normal,Dog,Catahoula Mix,Black/White,2020-03-07 12:01:00,2019-12-22 00:00:00,False,Not neutered,Female,Not neutered,61,61.0,0 days 19:04:00.000000000,3,3,0.0,Travis (TX),Catahoula,Black
A814821,2020-03-06 15:52:00,Travis (TX),Owner Surrender,Normal,Dog,Alaskan Klee Kai,Black/White,2020-03-07 15:27:00,2010-03-07 00:00:00,False,Neutered,Male,Neutered,3650,3650.0,0 days 23:35:00.000000000,3,3,0.0,Travis (TX),other,Black
A814820,2020-03-06 15:44:00,21840 Ann Showers in Travis (TX),Stray,Sick,Dog,Labrador Retriever,Brown/White,2020-03-10 14:15:00,2017-03-06 00:00:00,False,Not neutered,Male,Not neutered,1095,1095.0,3 days 22:31:00.000000000,3,3,3.0,Travis (TX),Labrador Retriever,Brown
A814818,2020-03-06 14:53:00,2803 Loyola Lane in Austin (TX),Abandoned,Normal,Dog,Catahoula Mix,Brown/White,2020-03-17 14:12:00,2019-03-06 00:00:00,False,Not neutered,Male,Neutered,365,365.0,10 days 23:19:00.000000000,3,3,10.0,Austin (TX),Catahoula,Brown
A814817,2020-03-06 15:06:00,8940 Research Blvd in Austin (TX),Stray,Injured,Cat,Domestic Medium Hair,Orange Tabby/White,2020-03-07 11:38:00,2018-03-06 00:00:00,False,Neutered,Male,Neutered,730,730.0,0 days 20:32:00.000000000,3,3,0.0,Austin (TX),Domestic Mixed Dog,Orange 
A814816,2020-03-06 14:55:00,Metric Boulevard And Rutland Drive in Austin (TX),Stray,Normal,Dog,Pit Bull,Brown Brindle/White,2020-03-12 18:26:00,2019-10-30 00:00:00,False,Not neutered,Female,Neutered,122,122.0,6 days 03:31:00.000000000,3,3,6.0,Austin (TX),Pit Bull,Brown
A814815,2020-03-06 14:25:00,8800 Reasearch in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair,Tricolor/White,2020-03-11 11:21:00,2020-01-06 00:00:00,False,Not neutered,Male,Neutered,30,61.0,4 days 20:56:00.000000000,3,3,4.0,Austin (TX),Chihuahua ,Tricolor
A814814,2020-03-06 14:25:00,8800 Reasearch in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair,Tan/White,2020-03-10 18:07:00,2020-01-06 00:00:00,False,Not neutered,Male,Neutered,30,61.0,4 days 03:42:00.000000000,3,3,4.0,Austin (TX),Chihuahua ,Tan
A814813,2020-03-06 14:25:00,8800 Reasearch in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair,Tan/White,2020-03-10 17:18:00,2020-01-06 00:00:00,False,Not neutered,Male,Neutered,30,61.0,4 days 02:53:00.000000000,3,3,4.0,Austin (TX),Chihuahua ,Tan
A814812,2020-03-06 14:25:00,8800 Research in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair,Tricolor,2020-03-10 18:07:00,2020-01-06 00:00:00,False,Not neutered,Female,Neutered,30,61.0,4 days 03:42:00.000000000,3,3,4.0,Austin (TX),Chihuahua ,Tricolor
A814811,2020-03-06 14:25:00,8800 Research in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair,Tricolor,2020-03-10 15:53:00,2017-03-06 00:00:00,False,Not neutered,Female,Neutered,1095,1095.0,4 days 01:28:00.000000000,3,3,4.0,Austin (TX),Chihuahua ,Tricolor
A814809,2020-03-06 14:12:00,Austin (TX),Owner Surrender,Normal,Dog,Pit Bull,Fawn/White,2020-03-13 14:58:00,2019-03-06 00:00:00,False,Neutered,Female,Neutered,365,365.0,7 days 00:46:00.000000000,3,3,7.0,Austin (TX),Pit Bull,Fawn
A814808,2020-03-06 14:11:00,1211 Lily Terrace in Austin (TX),Stray,Normal,Dog,Boxer,Brown/White,2020-03-09 18:04:00,2016-03-06 00:00:00,False,Not neutered,Male,Not neutered,1460,1460.0,3 days 03:53:00.000000000,3,3,3.0,Austin (TX),other,Brown
A814805,2020-03-06 13:42:00,900 Barton Springs in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-03-06 15:01:00,2019-03-06 00:00:00,True,Not neutered,,Not neutered,365,365.0,0 days 01:19:00.000000000,3,3,0.0,Austin (TX),Bat,Brown
A814803,2020-03-06 12:31:00,3700 Convict Hill in Austin (TX),Stray,Normal,Dog,Miniature Poodle,White,2020-03-06 17:59:00,2018-03-06 00:00:00,False,Neutered,Female,Neutered,730,730.0,0 days 05:28:00.000000000,3,3,0.0,Austin (TX),other,White
A814800,2020-03-06 10:48:00,Roseborough Drive And Running Water Drive in Austin (TX),Stray,Normal,Dog,German Shepherd,Tan/Black,2020-03-14 18:41:00,2017-03-06 00:00:00,False,Neutered,Male,Neutered,1095,1095.0,8 days 07:53:00.000000000,3,3,8.0,Austin (TX),German Shepherd,Tan
A814799,2020-03-06 10:05:00,1221 Ben White Blvd in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-03-06 15:04:00,2019-03-06 00:00:00,True,Not neutered,,Not neutered,365,365.0,0 days 04:59:00.000000000,3,3,0.0,Austin (TX),Bat,Brown
A814795,2020-03-06 09:19:00,6106 Calmar Cove in Austin (TX),Stray,Injured,Cat,Domestic Shorthair,Black,2020-03-18 16:47:00,2018-03-06 00:00:00,False,Not neutered,Male,Not neutered,730,730.0,12 days 07:28:00.000000000,3,3,12.0,Austin (TX),Domestic Mixed Dog,Black
A814794,2020-03-06 09:37:00,1409 Westover Rd in Austin (TX),Wildlife,Sick,Other,Raccoon,Gray,2020-03-08 13:13:00,2019-03-06 00:00:00,True,Not neutered,,Not neutered,365,365.0,2 days 03:36:00.000000000,3,3,2.0,Austin (TX),other,Gray
A814793,2020-03-06 09:14:00,7606 Bethune Avenue in Austin (TX),Stray,Normal,Dog,Staffordshire Mix,Tan,2020-03-07 12:41:00,2013-03-06 00:00:00,False,Not neutered,Male,Not neutered,2555,2555.0,1 days 03:27:00.000000000,3,3,1.0,Austin (TX),other,Tan
A814791,2020-03-05 23:32:00,744 W William Cannon in Austin (TX),Stray,Normal,Dog,Pit Bull,Brown/Brown,2020-03-06 13:52:00,2018-03-05 00:00:00,False,Not neutered,Male,Not neutered,730,730.0,0 days 14:20:00.000000000,3,3,0.0,Austin (TX),Pit Bull,Brown
A814789,2020-03-05 20:12:00,3101 Shoreline Dr in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair Mix,Black/Tricolor,2020-03-10 18:25:00,2019-10-25 00:00:00,False,Not neutered,Male,Neutered,122,122.0,4 days 22:13:00.000000000,3,3,4.0,Austin (TX),Chihuahua ,Black
A814788,2020-03-05 18:44:00,500 Vargas in Austin (TX),Public Assist,Sick,Cat,Domestic Longhair,Black,2020-03-06 11:39:00,2010-03-05 00:00:00,True,Neutered,Male,Neutered,3650,3650.0,0 days 16:55:00.000000000,3,3,0.0,Austin (TX),Domestic Mixed Dog,Black
A814787,2020-03-05 18:26:00,35 And Airport Blvd in Austin (TX),Stray,Normal,Dog,Anatol Shepherd,Cream/Red,2020-03-06 11:45:00,2019-04-05 00:00:00,False,Not neutered,Female,Not neutered,335,335.0,0 days 17:19:00.000000000,3,3,0.0,Austin (TX),other,Gold
A814786,2020-03-05 18:29:00,Travis (TX),Owner Surrender,Sick,Cat,Domestic Shorthair,Brown Tabby,2020-03-07 13:53:00,2019-03-05 00:00:00,False,Not neutered,Female,Not neutered,365,365.0,1 days 19:24:00.000000000,3,3,1.0,Travis (TX),Domestic Mixed Dog,Brown
A814785,2020-03-05 18:18:00,902 Glazier Circle in Austin (TX),Stray,Normal,Other,Rabbit Sh,Tortie,2020-03-15 17:17:00,2018-03-05 00:00:00,False,Not neutered,,Not neutered,730,730.0,9 days 22:59:00.000000000,3,3,9.0,Austin (TX),other,Tricolor
A814784,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Brown/White,2020-03-09 13:26:00,2019-10-02 00:00:00,False,Not neutered,Male,Neutered,152,152.0,3 days 20:10:00.000000000,3,3,3.0,Austin (TX),Labrador Retriever,Brown
A814783,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Brown/White,2020-03-09 14:02:00,2019-10-02 00:00:00,False,Not neutered,Male,Neutered,152,152.0,3 days 20:46:00.000000000,3,3,3.0,Austin (TX),Labrador Retriever,Brown
A814782,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Brown/White,2020-03-07 19:15:00,2019-10-02 00:00:00,False,Not neutered,Female,Neutered,152,152.0,2 days 01:59:00.000000000,3,3,2.0,Austin (TX),Labrador Retriever,Brown
A814781,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Brown/White,2020-03-08 14:27:00,2019-10-02 00:00:00,False,Not neutered,Female,Neutered,152,152.0,2 days 21:11:00.000000000,3,3,2.0,Austin (TX),Labrador Retriever,Brown
A814780,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Red,2020-03-08 13:22:00,2019-10-02 00:00:00,False,Not neutered,Female,Neutered,152,152.0,2 days 20:06:00.000000000,3,3,2.0,Austin (TX),Labrador Retriever,Red
A814779,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Red,2020-03-07 18:57:00,2019-10-02 00:00:00,False,Not neutered,Male,Neutered,152,152.0,2 days 01:41:00.000000000,3,3,2.0,Austin (TX),Labrador Retriever,Red
A814778,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Brown/White,2020-03-14 18:40:00,2019-10-02 00:00:00,False,Not neutered,Female,Neutered,152,152.0,9 days 01:24:00.000000000,3,3,9.0,Austin (TX),Labrador Retriever,Brown
A814775,2020-03-05 17:11:00,2308 Wichersham Ln in Austin (TX),Stray,Normal,Dog,Wire Hair Fox Terrier Mix,Red/White,2020-03-06 13:10:00,2017-03-05 00:00:00,False,Not neutered,Male,Not neutered,1095,1095.0,0 days 19:59:00.000000000,3,3,0.0,Austin (TX),other,Red
A814772,2020-03-05 16:37:00,Demaret Street And Ora Lane in Travis (TX),Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,2020-03-10 14:19:00,2007-03-05 00:00:00,False,Not neutered,Female,Not neutered,4745,4745.0,4 days 21:42:00.000000000,3,3,4.0,Travis (TX),Domestic Mixed Dog,Brown
A814771,2020-03-05 16:37:00,1156 W Cesar Chavez in Austin (TX),Abandoned,Normal,Cat,Domestic Shorthair,Orange Tabby,2020-03-05 16:47:00,2018-03-05 00:00:00,False,Not neutered,Female,Not neutered,730,730.0,0 days 00:10:00.000000000,3,3,0.0,Austin (TX),Domestic Mixed Dog,Orange 
A814770,2020-03-05 16:47:00,710 W Howard Ln in Austin (TX),Wildlife,Sick,Other,Bat,Brown,2020-03-06 11:48:00,2018-03-05 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 19:01:00.000000000,3,3,0.0,Austin (TX),Bat,Brown
A814768,2020-03-05 16:20:00,12101 Timber Arch Lane in Travis (TX),Stray,Normal,Dog,Labrador Retriever Mix,Tan,2020-03-15 17:54:00,2018-03-05 00:00:00,False,Not neutered,Female,Neutered,730,730.0,10 days 01:34:00.000000000,3,3,10.0,Travis (TX),Labrador Retriever,Tan
A814767,2020-03-05 16:24:00,4401 Freidrich Ln in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-03-06 11:47:00,2019-03-05 00:00:00,True,Not neutered,,Not neutered,365,365.0,0 days 19:23:00.000000000,3,3,0.0,Austin (TX),Bat,Brown
A814765,2020-03-05 15:38:00,6201 Wideleaf Drive in Austin (TX),Stray,Normal,Dog,Labrador Retriever Mix,Tan,2020-03-15 13:27:00,2018-03-05 00:00:00,False,Not neutered,Female,Neutered,730,730.0,9 days 21:49:00.000000000,3,3,9.0,Austin (TX),Labrador Retriever,Tan
A814764,2020-03-05 14:50:00,2301 Durwood in Austin (TX),Stray,Sick,Cat,Domestic Shorthair,Black,2020-03-09 10:48:00,2018-03-05 00:00:00,False,Neutered,Female,Neutered,730,730.0,3 days 19:58:00.000000000,3,3,3.0,Austin (TX),Domestic Mixed Dog,Black
A814763,2020-03-05 14:12:00,Lendall Road And Stoneleigh Road in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair Mix,Black,2020-03-14 19:17:00,2018-03-05 00:00:00,False,Not neutered,Female,Neutered,730,730.0,9 days 05:05:00.000000000,3,3,9.0,Austin (TX),Chihuahua ,Black
A814762,2020-03-05 13:45:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Shorthair,Calico,2020-03-25 08:08:00,2012-03-12 00:00:00,False,Neutered,Female,Neutered,2555,2920.0,19 days 18:23:00.000000000,3,3,19.0,Austin (TX),Domestic Mixed Dog,Tricolor
A814757,2020-03-05 12:23:00,124 West Anderson Lane in Austin (TX),Stray,Normal,Dog,Labrador Retriever,White/Tan,2020-03-09 17:50:00,2019-08-05 00:00:00,False,Not neutered,Male,Neutered,213,213.0,4 days 05:27:00.000000000,3,3,4.0,Austin (TX),Labrador Retriever,White
A814754,2020-03-05 11:12:00,9400 Neenah Ave in Austin (TX),Public Assist,Normal,Dog,Pit Bull,Brown/White,2020-03-06 11:08:00,2018-03-05 00:00:00,False,Not neutered,Male,Not neutered,730,730.0,0 days 23:56:00.000000000,3,3,0.0,Austin (TX),Pit Bull,Brown
A814750,2020-03-05 08:48:00,11025 Parinoy Lane in Austin (TX),Owner Surrender,Injured,Dog,Pit Bull,Brown,2020-03-05 10:23:00,2020-03-02 00:00:00,True,Not neutered,Male,Not neutered,3,3.0,0 days 01:35:00.000000000,3,3,0.0,Austin (TX),Pit Bull,Brown
A814749,2020-03-05 08:48:00,11025 Parinoy Lane in Austin (TX),Owner Surrender,Injured,Dog,Pit Bull,Brown,2020-03-05 10:23:00,2020-03-02 00:00:00,True,Not neutered,Female,Not neutered,3,3.0,0 days 01:35:00.000000000,3,3,0.0,Austin (TX),Pit Bull,Brown
A814748,2020-03-05 08:17:00,Elroy And Ross Rd in Austin (TX),Stray,Injured,Other,Rabbit Lh,White/Brown,2020-03-05 12:53:00,2019-03-05 00:00:00,False,Not neutered,,Not neutered,365,365.0,0 days 04:36:00.000000000,3,3,0.0,Austin (TX),other,White
A814746,2020-03-05 08:01:00,William Cannon And Woodrift in Austin (TX),Stray,Injured,Dog,Dachshund Wirehair Mix,Tan,2020-03-15 16:08:00,2017-03-05 00:00:00,False,Not neutered,Male,Neutered,1095,1095.0,10 days 08:07:00.000000000,3,3,10.0,Austin (TX),other,Tan
A814745,2020-03-05 08:01:00,William Cannon And Woodrift in Austin (TX),Stray,Injured,Dog,Dachshund Wirehair Mix,Brown Brindle,2020-03-13 18:37:00,2019-03-05 00:00:00,False,Not neutered,Male,Neutered,365,365.0,8 days 10:36:00.000000000,3,3,8.0,Austin (TX),other,Brown
A814742,2020-03-04 22:58:00,12736 Withers Way in Austin (TX),Wildlife,Injured,Other,Bat,Brown,2020-03-05 09:59:00,2019-03-04 00:00:00,True,Not neutered,,Not neutered,365,365.0,0 days 11:01:00.000000000,3,3,0.0,Austin (TX),Bat,Brown
A814741,2020-03-05 08:40:00,Lomita Verde Circle in Austin (TX),Stray,Injured,Cat,Domestic Shorthair,Black/Black,2020-03-05 10:38:00,2018-03-04 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 01:58:00.000000000,3,3,0.0,Austin (TX),Domestic Mixed Dog,Black
A814740,2020-03-04 18:54:00,Austin (TX),Stray,Normal,Dog,Dachshund,White/Black,2020-03-09 18:25:00,2020-01-04 00:00:00,False,Not neutered,Female,Neutered,30,61.0,4 days 23:31:00.000000000,3,3,4.0,Austin (TX),Dachshund,White
A814739,2020-03-04 18:54:00,Austin (TX),Stray,Normal,Dog,Dachshund,Tricolor/Black,2020-03-09 16:47:00,2020-01-04 00:00:00,False,Not neutered,Male,Neutered,30,61.0,4 days 21:53:00.000000000,3,3,4.0,Austin (TX),Dachshund,Tricolor
A814738,2020-03-04 18:54:00,Austin (TX),Stray,Normal,Dog,Dachshund,Tricolor/Red,2020-03-12 00:00:00,2020-01-04 00:00:00,False,Not neutered,Male,Neutered,30,61.0,7 days 05:06:00.000000000,3,3,7.0,Austin (TX),Dachshund,Tricolor
A814737,2020-03-04 18:54:00,Austin (TX),Stray,Normal,Dog,Dachshund,Black/Red,2020-03-10 11:46:00,2020-01-04 00:00:00,False,Not neutered,Male,Neutered,30,61.0,5 days 16:52:00.000000000,3,3,5.0,Austin (TX),Dachshund,Black
A814736,2020-03-04 18:54:00,Austin (TX),Stray,Normal,Dog,Dachshund,Black/Red,2020-03-09 16:35:00,2019-03-05 00:00:00,False,Not neutered,Female,Neutered,365,365.0,4 days 21:41:00.000000000,3,3,4.0,Austin (TX),Dachshund,Black
A814734,2020-03-04 18:17:00,1930 W Rundberg Ln in Austin (TX),Stray,Normal,Dog,Miniature Poodle/Scottish Terrier,Black,2020-03-06 16:48:00,2018-03-04 00:00:00,False,Not neutered,Male,Not neutered,730,730.0,1 days 22:31:00.000000000,3,3,1.0,Austin (TX),other,Black
A814733,2020-03-04 17:29:00,701 East 53Rd Street in Austin (TX),Stray,Normal,Dog,Labrador Retriever,Tan/White,2020-03-12 11:00:00,2017-03-04 00:00:00,False,Not neutered,Female,Neutered,1095,1095.0,7 days 17:31:00.000000000,3,3,7.0,Austin (TX),Labrador Retriever,Tan
A814732,2020-03-04 16:56:00,Austin (TX),Owner Surrender,Normal,Dog,Pit Bull,White/Brown,2020-03-20 16:46:00,2018-03-04 00:00:00,False,Not neutered,Male,Not neutered,730,730.0,15 days 23:50:00.000000000,3,3,15.0,Austin (TX),Pit Bull,White
A814731,2020-03-04 17:21:00,5609 Adams Ave in Austin (TX),Stray,Injured,Cat,Domestic Shorthair,Black/White,2020-03-05 10:38:00,2018-03-04 00:00:00,True,Not neutered,Male,Not neutered,730,730.0,0 days 17:17:00.000000000,3,3,0.0,Austin (TX),Domestic Mixed Dog,Black
A814727,2020-03-04 16:35:00,3011 North Lamar Boulevard in Austin (TX),Wildlife,Normal,Other,Bat,Black/Brown,2020-03-05 09:57:00,2018-03-04 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 17:22:00.000000000,3,3,0.0,Austin (TX),Bat,Black
A814725,2020-03-04 16:30:00,8712 Old Manor Rd in Travis (TX),Stray,Normal,Dog,Manchester Terrier Mix,Brown/Black,2020-03-09 18:38:00,2019-03-04 00:00:00,False,Not neutered,Female,Neutered,365,365.0,5 days 02:08:00.000000000,3,3,5.0,Travis (TX),other,Brown
A814721,2020-03-04 15:34:00,3000 N Fm 973 in Travis (TX),Stray,Normal,Dog,Catahoula/Carolina Dog,Tan/White,2020-03-09 16:40:00,2019-10-20 00:00:00,False,Not neutered,Female,Neutered,122,122.0,5 days 01:06:00.000000000,3,3,5.0,Travis (TX),Catahoula,Tan
A814720,2020-03-04 15:37:00,21834 Ann Showers in Travis (TX),Stray,Normal,Dog,Anatol Shepherd,Tan/White,2020-03-08 12:20:00,2019-03-04 00:00:00,False,Not neutered,Female,Not neutered,365,365.0,3 days 20:43:00.000000000,3,3,3.0,Travis (TX),other,Tan
A814719,2020-03-04 14:59:00,Austin (TX),Owner Surrender,Normal,Dog,German Shepherd/Australian Cattle Dog,Blue Merle/Tan,2020-03-05 15:07:00,2019-08-04 00:00:00,False,Neutered,Male,Neutered,213,213.0,1 days 00:08:00.000000000,3,3,1.0,Austin (TX),German Shepherd,Blue
A814718,2020-03-04 14:51:00,5505 Stuart Circle in Austin (TX),Stray,Normal,Cat,Domestic Shorthair,Black,2020-03-09 14:57:00,2016-03-04 00:00:00,False,Not neutered,Male,Not neutered,1460,1460.0,5 days 00:06:00.000000000,3,3,5.0,Austin (TX),Domestic Mixed Dog,Black
A814716,2020-03-04 14:02:00,3411 Andtree Boulevard in Austin (TX),Owner Surrender,Normal,Cat,Domestic Shorthair,Tortie,2020-03-27 08:04:00,2019-09-09 00:00:00,False,Neutered,Female,Neutered,152,182.0,22 days 18:02:00.000000000,3,3,22.0,Austin (TX),Domestic Mixed Dog,Tricolor
A814711,2020-03-04 13:35:00,Austin (TX),Owner Surrender,Sick,Cat,Domestic Shorthair,Brown Tabby,2020-03-04 18:46:00,2017-03-04 00:00:00,True,Neutered,Male,Neutered,1095,1095.0,0 days 05:11:00.000000000,3,3,0.0,Austin (TX),Domestic Mixed Dog,Brown
A814710,2020-03-04 13:43:00,Steck & Stillwood in Austin (TX),Stray,Normal,Cat,Domestic Shorthair,Orange Tabby,2020-03-07 13:21:00,2016-03-04 00:00:00,False,Neutered,Male,Neutered,1460,1460.0,2 days 23:38:00.000000000,3,3,2.0,Austin (TX),Domestic Mixed Dog,Orange 
A814709,2020-03-04 13:13:00,Metric Blvd & Cedar Bend in Austin (TX),Stray,Normal,Dog,Pit Bull,Brown/White,2020-03-04 15:57:00,2017-03-04 00:00:00,False,Not neutered,Female,Not neutered,1095,1095.0,0 days 02:44:00.000000000,3,3,0.0,Austin (TX),Pit Bull,Brown
A814708,2020-03-04 13:13:00,Travis (TX),Owner Surrender,Normal,Dog,German Shepherd,Tan/Black,2020-03-08 18:00:00,2016-03-04 00:00:00,False,Neutered,Female,Neutered,1460,1460.0,4 days 04:47:00.000000000,3,3,4.0,Travis (TX),German Shepherd,Tan
A814707,2020-03-04 13:13:00,Metric Blvd & Cedar Bend in Austin (TX),Stray,Normal,Dog,Pit Bull,Blue/White,2020-03-04 15:55:00,2019-09-04 00:00:00,False,Not neutered,Female,Not neutered,152,152.0,0 days 02:42:00.000000000,3,3,0.0,Austin (TX),Pit Bull,Blue
A814705,2020-03-04 11:54:00,1662 Rutland Drive in Austin (TX),Abandoned,Normal,Dog,Pit Bull,Black,2020-03-12 10:58:00,2019-03-04 00:00:00,False,Not neutered,Female,Not neutered,365,365.0,7 days 23:04:00.000000000,3,3,7.0,Austin (TX),Pit Bull,Black
A814704,2020-03-04 11:38:00,Sassman Road And Thaxton Road in Austin (TX),Stray,Normal,Dog,German Shepherd,Black/Tan,2020-03-12 10:58:00,2017-03-04 00:00:00,False,Not neutered,Male,Neutered,1095,1095.0,7 days 23:20:00.000000000,3,3,7.0,Austin (TX),German Shepherd,Black
A814702,2020-03-04 11:33:00,5800 E Mlk in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-03-05 09:55:00,2018-03-04 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 22:22:00.000000000,3,3,0.0,Austin (TX),Bat,Brown
A814697,2020-03-04 07:21:00,7116 Windrift Way in Austin (TX),Owner Surrender,Pregnant,Dog,American Bulldog,White/Brown,2020-03-13 14:39:00,2018-03-04 00:00:00,False,Neutered,Female,Neutered,730,730.0,9 days 07:18:00.000000000,3,3,9.0,Austin (TX),other,White
A814692,2020-03-03 22:54:00,3351 Killingsworth Ln in Pflugerville (TX),Wildlife,Injured,Other,Bat,Brown,2020-03-04 12:47:00,2019-03-03 00:00:00,True,Not neutered,,Not neutered,365,365.0,0 days 13:53:00.000000000,3,3,0.0,Pflugerville (TX),Bat,Brown
